,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_19,eq_complex_21
121,0.60175884,0.30206365382710676,0.30205816687093057,0.30205382517601,0.30197418598582165,0.30187252680538146,0.30476506435112904,0.3044935145470453,0.30427848373436717,0.3042758491552416
122,0.60628146,0.30998960842321305,0.30998386625951646,0.3099802166014731,0.30989162563125877,0.3097802886538547,0.31264175590490795,0.31238944826108694,0.3121710362676313,0.3121684016885057
123,0.610804,0.317915422818204,0.31790942545150147,0.3179064306420516,0.317808538355913,0.31768708370107723,0.3205161882919084,0.32028377539486697,0.32006143467357806,0.3200588000944524
124,0.61532664,0.3258414124645891,0.3258351598892376,0.32583278731818,0.32572523926961117,0.3255932266370908,0.3283886906333453,0.32817679598401656,0.3279499781394491,0.3279473435603235
125,0.61984926,0.33376736706069515,0.3337608592778234,0.33375908015578415,0.3336415183210506,0.3334985076648772,0.33625907036284236,0.3360682856795685,0.3358364464651772,0.33583381188605155
126,0.6243719,0.34169335670708023,0.3416865937155596,0.3416853825173041,0.3415574455393896,0.34140299670214835,0.3441274141006232,0.34395829864999905,0.3437209024651423,0.3437182678860167
127,0.62889445,0.34961918862721064,0.3496121704321198,0.3496115044039679,0.3494728284159892,0.34930650151450887,0.3519935481647434,0.3518466266414737,0.35160315121798635,0.35160051663886077
128,0.63341707,0.357545143223317,0.35753786982070573,0.35753772862237676,0.35738794700015064,0.35720930171978027,0.3598577691321645,0.359733531573863,0.3594834718955504,0.3594808373164248
129,0.6379397,0.3654711153445625,0.3654635867338667,0.36546395208695515,0.3653026962887054,0.3651112924523655,0.3677199915132183,0.3676188908112348,0.367361763394958,0.36735912881583244
130,0.6424623,0.37339703489039,0.3733892510733025,0.3733901064930198,0.3732170062970942,0.37301240382929407,0.37558016529767846,0.3755026158449839,0.3752379623783646,0.375235327799239
131,0.6469849,0.38132295443621733,0.38131491541273804,0.38131624598736413,0.381130929541746,0.3809126882696503,0.38343836276884,0.3833847393730351,0.38311212983650456,0.38310949525737903
132,0.6515075,0.3892488739820449,0.38924057975217385,0.3892423719464516,0.3890444660368332,0.3888121457734348,0.3912946046557162,0.3912652409249445,0.39098427639812017,0.39098164181899464
133,0.6560301,0.3971747935278721,0.3971662440916094,0.39716848558239093,0.3969576157965271,0.3967107763406471,0.3991489122859029,0.3991440991506877,0.39885441404762456,0.39885177946849903
