,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16
50,0.28065327,-0.3584561960745724,-0.3580876738706659,-0.35839857142890363,-0.35280167457381023,-0.36700834573762553,-0.36024815423439427,-0.35803469275208377,-0.36018334127843543,-0.3556623065633205,-0.3556743359470248,-0.3548217946454753,-0.35482184110957415,-0.35482188757189104,-0.35547976870963666
51,0.2851759,-0.35119602715218307,-0.35083494986946384,-0.35113721436490036,-0.3457667968861756,-0.3598898744570225,-0.3536031294074349,-0.35098411202105945,-0.35298277749858137,-0.34860690695614727,-0.34861912079527785,-0.34777597327781407,-0.3477760119962556,-0.34777605071338213,-0.34843774176725495
52,0.28969848,-0.343935938494694,-0.3435823060508546,-0.3438758875525615,-0.3387274521712357,-0.3527734908239111,-0.34695601527624553,-0.343936580719993,-0.3457842794621321,-0.34155471691220124,-0.34156711698086584,-0.34073355517479864,-0.34073358696103817,-0.3407336187463313,-0.3413991301203918
53,0.2942211,-0.33667578562528466,-0.33632959808617097,-0.3366144432630622,-0.33168349816972836,-0.3456590627330523,-0.34030612880672023,-0.33689197267114984,-0.3385877648952562,-0.3345056257376037,-0.3345182137672293,-0.33369443453808817,-0.33369446018639765,-0.33369448583404526,-0.33436382523085295
54,0.29874372,-0.3294156327558753,-0.3290768901214874,-0.32935294220775596,-0.3246349949297975,-0.33854666147475637,-0.3336529804506898,-0.3298503625562575,-0.33139335993955243,-0.3274597246538618,-0.327472502323028,-0.32665870735258373,-0.3266587276338276,-0.3266587479146239,-0.3273319200247762
55,0.30326632,-0.3221555119924262,-0.32182421422984103,-0.32209141267205804,-0.31758197145939626,-0.3314363255618626,-0.32699605425843764,-0.32281179195783616,-0.324201160346934,-0.3204170727268583,-0.32043004165697586,-0.3196264376395798,-0.31962645329643324,-0.3196264689529959,-0.3203034752601749
56,0.30778894,-0.3148953591230168,-0.3145715062651574,-0.3148297862527894,-0.31052436318509946,-0.324327997820794,-0.32033474937841033,-0.3157762070745384,-0.3170111679441438,-0.3133776346023259,-0.31339079635476763,-0.3125975952970907,-0.31259760703892636,-0.31259761878058206,-0.3132784573891095
57,0.31231153,-0.3076352544125477,-0.3073188464100296,-0.30756813865930444,-0.3034622459535839,-0.3172217610860695,-0.31366860140794206,-0.30874369197204565,-0.3098235291350225,-0.30634151393994774,-0.3063548700064956,-0.30557228919211327,-0.3055722976897015,-0.3055723061871848,-0.3062569715103218
58,0.31683415,-0.3003751015431384,-0.300066138445346,-0.30030636854048237,-0.29639552387857293,-0.3101175237736946,-0.30699698823450894,-0.30171415733447543,-0.3026382169643646,-0.29930864205157465,-0.29932219385308007,-0.29855045627625676,-0.2985504621559601,-0.29855046803560664,-0.29923895064046474
59,0.32135677,-0.29311494867372906,-0.2928134304806624,-0.29304451855737285,-0.2893242415945762,-0.30301533404971437,-0.30031942525364486,-0.29468765133127695,-0.29545534898827186,-0.29227908898685073,-0.2922928378629719,-0.2915321722021139,-0.2915321760398839,-0.291532179877626,-0.292224466147443
60,0.3258794,-0.2858547797513397,-0.2855607064794603,-0.28578256658730244,-0.2822483812541596,-0.2959151754516462,-0.29363537421795566,-0.2876641573037655,-0.2882749806567482,-0.28525286117560217,-0.2852668083797648,-0.2845174492836214,-0.2845174515985441,-0.28451745391345473,-0.28521352580584836
61,0.330402,-0.27859465898789054,-0.2783080305878139,-0.27852057016272347,-0.2751680032715465,-0.2888171080895992,-0.2869443766456618,-0.2806437333967797,-0.2810972482160742,-0.27823004117915223,-0.27824418786920485,-0.2775063760286778,-0.27750637727619293,-0.2775063785237038,-0.2782062132388589
62,0.3349246,-0.2713345382244413,-0.2710553546961674,-0.27125847370318357,-0.26808305852672226,-0.281721080151571,-0.28024587686514074,-0.27362632604805226,-0.273922178192588,-0.27121060117483503,-0.27122494840858097,-0.2704989309388549,-0.2704989315035669,-0.27049893206827785,-0.2712025018020698
63,0.33944723,-0.26407436930205197,-0.2638026306949653,-0.2639962208135141,-0.2609934977775599,-0.2746270377112812,-0.2735393257465373,-0.26661187856803953,-0.2667497985597131,-0.2641945116539693,-0.26420906038123493,-0.2634950910427653,-0.26349509123090575,-0.263495091419046,-0.26420236304081884
64,0.34396985,-0.2568142164326426,-0.25654992273028165,-0.2567338665747705,-0.25389938149604724,-0.26753503433980913,-0.26682428512403217,-0.2596004394295529,-0.2595802496511202,-0.2571818497987219,-0.2571966008498423,-0.25649494008555096,-0.2564949401170517,-0.25649494014855245,-0.25720587480539425
65,0.34849244,-0.24955411172217343,-0.24929726287515383,-0.24947143289504373,-0.24680073891292842,-0.2604450897312847,-0.2601002950245525,-0.25259202237993345,-0.2524136413066633,-0.25017265962240626,-0.250187613700241,-0.24949852891380916,-0.24949852891397536,-0.2494985289141415,-0.25021308169243583
66,0.35301507,-0.2422939427997841,-0.24204453887395175,-0.242208795938722,-0.2396974579386878,-0.25335707990225426,-0.25336676964043436,-0.24558649787187067,-0.2452499420244278,-0.24316684348368142,-0.2431820011583283,-0.2425057672080167,-0.24250576719881753,-0.2425057671896184,-0.24322388681238505
67,0.3575377,-0.23503377387739466,-0.23479181487274953,-0.23494600710280267,-0.23258959913343305,-0.2462710505413049,-0.24662329520677673,-0.2385839027190038,-0.23808929579298166,-0.23616447185063552,-0.23617983354465488,-0.23551673268737766,-0.23551673257834643,-0.23551673246931532,-0.23623836081480135
