,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_26,eq_complex_29,eq_complex_31,eq_complex_34,eq_complex_36,eq_complex_37
0,0.054522615,0.24464534071129712,0.41837855221354003,0.6232990946784579,0.736827966564588,0.7368221955122438,0.924973519214412,0.9249657458329084,0.9216014196325819,0.9215935455670556,0.9084115941824025,0.8442178656273147,0.837853805185063,0.8609164359567423,0.8919990035149803,0.8986916814090302,0.8792826136233904,0.8716247592814557,0.8734495010204637,0.8720215305472643,0.87219192549153,0.8728877980357659,0.8707720132813652,0.8717027980243215,0.8675283525747832,0.8675914745640274,0.8676304851598053
1,0.05631715885771543,0.24464534071129712,0.4176857222240796,0.6106612113549987,0.7473012121045812,0.7472957646030001,0.9386335749585348,0.9386262582768585,0.9354452548760461,0.9354378358797037,0.9218064826740828,0.8441211286712347,0.839621168846926,0.8629979716723404,0.9034529858725471,0.9103492651698752,0.8907923141384897,0.8822518676495208,0.8830801088697522,0.8817787498302865,0.881931766098943,0.8825536085556169,0.8809423878182134,0.8818662188978621,0.8764572969190614,0.87649663595108,0.8765171653908306
2,0.05811170271543087,0.24464534071129712,0.41699289223461933,0.5977394031617065,0.7572063937555651,0.7572012735298557,0.9515138531273637,0.9515069979248849,0.94851289499294,0.9485059359759271,0.9344430773441315,0.8436951876166048,0.8410233684620267,0.8646761202361184,0.9144548634630865,0.921439072087721,0.901730217602785,0.8923198352489077,0.8922115708888172,0.8910348924666172,0.891170810165886,0.89172151453292,0.8905982972717423,0.891534083639193,0.8849209051405431,0.884939681328234,0.884944412099681
3,0.0599062465731463,0.24464534071129712,0.4163000622451589,0.5845436937449318,0.7665323174457916,0.7665275278032895,0.9635998812291495,0.9635934917028313,0.9607896569685577,0.9607831622593686,0.9463070266997113,0.8429987359078277,0.8421064871310056,0.8659985293787011,0.924967021675497,0.9319325463931618,0.9120692816204803,0.9018099242442685,0.9008296656934738,0.8997746027141409,0.8998938545330368,0.9003768060933326,0.8997289981124066,0.9006939053270544,0.8929100988544247,0.8929113654245062,0.8929028294745149
4,0.06170079043086173,0.24464534071129712,0.4156072322556986,0.5710843192204377,0.7752684437361506,0.7752639875654808,0.9748780792045435,0.9748721589681648,0.9722617464318422,0.9722557197763786,0.9573848446815665,0.8420883017478054,0.8429148270188414,0.8670112822575762,0.9349511172699896,0.941802786595656,0.9217840851461065,0.9107047492280622,0.9089199661972469,0.9079823663217998,0.9080855312335672,0.908504553016779,0.9083278251784623,0.9093355196119002,0.9004144706683583,0.9004010770448398,0.9003816248868199
5,0.06349533428857716,0.24464534071129712,0.4149144022662382,0.557371720233088,0.7834048997310263,0.7834007795016948,0.9853357746853719,0.9853303267694731,0.9829162731549643,0.982910717716317,0.9676639259919355,0.8410178981957843,0.8434906144705885,0.8677585826738254,0.9443686064281462,0.9510246926007697,0.9308509538265533,0.9189882974300185,0.9164680439364599,0.9156427200283059,0.9157305162864713,0.9160898131596238,0.9163909798289827,0.9174496511441683,0.9074225453410769,0.9073971071063132,0.907368882640313
6,0.06528987814629258,0.24464534071129712,0.41422157227677786,0.5434165338578766,0.7909324902358845,0.7909287079983851,0.9949612172335156,0.9949562440860638,0.992741265536994,0.9927361838959443,0.9771325604356909,0.8398386995506424,0.8438737260496234,0.868282460993604,0.9531812755905433,0.9595750705182491,0.9392480473346372,0.9266459301351326,0.9234596719483321,0.9227404595463864,0.9228137369846747,0.9231178396097874,0.923915646327468,0.9250260557345173,0.9139220621904927,0.9138869381435621,0.9138518594374774
7,0.06708442200400802,0.24464534071129712,0.4135287422873175,0.5292295853485827,0.7978427081489716,0.7978392655354145,1.0037435915438995,1.0037390950316651,1.0017256840553908,1.0017210782116248,0.985779946258394,0.8385987443433722,0.844101436092173,0.8686225015481348,0.9613517679856216,0.9674326999683636,0.946955413539228,0.9336643697630911,0.9298810236438784,0.929260843420197,0.9293205750730491,0.929574283988361,0.9308976236949884,0.9320514947281846,0.9199002727283743,0.9198575492424728,0.9198172954979456
8,0.06887896586172346,0.24464534071129712,0.4128359122978571,0.5148218797404549,0.8041277440753842,0.8041246423006378,1.0116730295967447,1.011669011007384,1.0098594336701905,1.0098553050442196,0.9935962024660707,0.8373426649939517,0.8442081861767512,0.8688155920651026,0.968844098643767,0.9745783692133336,0.9539550147296916,0.9400316765396337,0.9357188651470343,0.9351897901711135,0.9352370632392704,0.9354453933368423,0.9373288128988948,0.9385079027180605,0.9253442471994227,0.9252957300226747,0.9252517348899931
9,0.07067350971943888,0.24464534071129712,0.4121430823083968,0.5002045933134394,0.8097804951526424,0.809777735015984,1.0187406217454338,1.0187370817902743,1.017133375166955,1.0171297246027402,1.000572380112656,0.8361114439640434,0.8442253767408083,0.8688956954918958,0.9756241507403012,0.9809948837298941,0.9602307312774254,0.9457372181711408,0.9409607386338621,0.9405140662092049,0.9405500724025555,0.9407181980881547,0.9431950091986192,0.944371156383643,0.9302411834717268,0.9301883970227038,0.930141848339129
