p,rho,theta,sigma1,sigma2,sigma3,f
368.42105263157896,140.1909223857039,0.5235987755982988,425.65375703409467,425.6537570340946,253.95564382654743,-13.865036279904794
473.6842105263156,140.1909223857039,0.5235987755982988,530.9169149288313,530.9169149288313,359.2188017212841,-13.865036279904794
578.9473684210525,140.1909223857039,0.5235987755982988,636.1800728235681,636.180072823568,464.4819596160209,-13.865036279904794
684.2105263157894,140.1909223857039,0.5235987755982988,741.4432307183051,741.4432307183051,569.745117510758,-13.865036279904794
789.4736842105262,140.1909223857039,0.5235987755982988,846.7063886130419,846.7063886130418,675.0082754054947,-13.865036279904794
894.7368421052631,140.1909223857039,0.5235987755982988,951.9695465077788,951.9695465077787,780.2714333002316,-13.865036279904794
1000.0,140.1909223857039,0.5235987755982988,1057.2327044025155,1057.2327044025155,885.5345911949685,-13.865036279904794
-1000.0,140.6155590140978,0.5759586531581287,-947.8763868303188,-937.468836033974,-1114.6547771357068,-13.90703330908661
-894.7368421052631,140.6155590140978,0.5759586531581287,-842.6132289355819,-832.2056781392371,-1009.39161924097,-13.90703330908661
-789.4736842105264,140.6155590140978,0.5759586531581287,-737.3500710408453,-726.9425202445004,-904.1284613462334,-13.90703330908661
-684.2105263157895,140.6155590140978,0.5759586531581287,-632.0869131461084,-621.6793623497636,-798.8653034514965,-13.90703330908661
-578.9473684210527,140.6155590140978,0.5759586531581287,-526.8237552513716,-516.4162044550268,-693.6021455567598,-13.90703330908661
-473.68421052631584,140.6155590140978,0.5759586531581287,-421.5605973566347,-411.15304656028985,-588.3389876620229,-13.90703330908661
-368.42105263157896,140.6155590140978,0.5759586531581287,-316.2974394618978,-305.889888665553,-483.07582976728594,-13.90703330908661
-263.1578947368422,140.6155590140978,0.5759586531581287,-211.03428156716103,-200.6267307708162,-377.8126718725492,-13.90703330908661
-157.89473684210532,140.6155590140978,0.5759586531581287,-105.77112367242421,-95.36357287607939,-272.54951397781235,-13.90703330908661
-52.63157894736844,140.6155590140978,0.5759586531581287,-0.5079657776873248,9.899585018657497,-167.28635608307547,-13.90703330908661
52.631578947368325,140.6155590140978,0.5759586531581287,104.75519211704943,115.16274291339425,-62.02319818833872,-13.90703330908661
157.8947368421052,140.6155590140978,0.5759586531581287,210.01835001178628,220.4259008081311,43.23995970639814,-13.90703330908661
263.1578947368421,140.6155590140978,0.5759586531581287,315.2815079065232,325.689058702868,148.50311760113505,-13.90703330908661
368.42105263157896,140.6155590140978,0.5759586531581287,420.54466580126,430.95221659760483,253.76627549587187,-13.90703330908661
473.6842105263156,140.6155590140978,0.5759586531581287,525.8078236959966,536.2153744923414,359.0294333906085,-13.90703330908661
578.9473684210525,140.6155590140978,0.5759586531581287,631.0709815907335,641.4785323870783,464.29259128534534,-13.90703330908661
684.2105263157894,140.6155590140978,0.5759586531581287,736.3341394854705,746.7416902818153,569.5557491800823,-13.90703330908661
789.4736842105262,140.6155590140978,0.5759586531581287,841.5972973802072,852.0048481765521,674.8189070748191,-13.90703330908661
894.7368421052631,140.6155590140978,0.5759586531581287,946.8604552749441,957.2680060712889,780.082064969556,-13.90703330908661
1000.0,140.6155590140978,0.5759586531581287,1052.123613169681,1062.5311639660258,885.3452228642929,-13.90703330908661
-1000.0,141.8943650091235,0.6283185307179586,-952.8770121489813,-931.9013967039497,-1115.2215911470687,-14.033508627275964
-894.7368421052631,141.8943650091235,0.6283185307179586,-847.6138542542444,-826.6382388092128,-1009.9584332523318,-14.033508627275964
-789.4736842105264,141.8943650091235,0.6283185307179586,-742.3506963595078,-721.3750809144761,-904.6952753575952,-14.033508627275964
-684.2105263157895,141.8943650091235,0.6283185307179586,-637.0875384647709,-616.1119230197393,-799.4321174628583,-14.033508627275964
-578.9473684210527,141.8943650091235,0.6283185307179586,-531.8243805700341,-510.84876512500244,-694.1689595681216,-14.033508627275964
-473.68421052631584,141.8943650091235,0.6283185307179586,-426.5612226752972,-405.5856072302655,-588.9058016733846,-14.033508627275964
-368.42105263157896,141.8943650091235,0.6283185307179586,-321.2980647805603,-300.32244933552863,-483.64264377864777,-14.033508627275964
-263.1578947368422,141.8943650091235,0.6283185307179586,-216.03490688582355,-195.05929144079187,-378.379485883911,-14.033508627275964
-157.89473684210532,141.8943650091235,0.6283185307179586,-110.77174899108672,-89.79613354605506,-273.1163279891742,-14.033508627275964
-52.63157894736844,141.8943650091235,0.6283185307179586,-5.508591096349832,15.467024348681825,-167.8531700944373,-14.033508627275964
52.631578947368325,141.8943650091235,0.6283185307179586,99.75456679838692,120.73018224341857,-62.590012199700546,-14.033508627275964
157.8947368421052,141.8943650091235,0.6283185307179586,205.01772469312377,225.99334013815542,42.67314569503631,-14.033508627275964
263.1578947368421,141.8943650091235,0.6283185307179586,310.2808825878607,331.25649803289235,147.93630358977322,-14.033508627275964
368.42105263157896,141.8943650091235,0.6283185307179586,415.5440404825975,436.5196559276292,253.19946148451004,-14.033508627275964
473.6842105263156,141.8943650091235,0.6283185307179586,520.8071983773342,541.7828138223658,358.4626193792467,-14.033508627275964
578.9473684210525,141.8943650091235,0.6283185307179586,626.070356272071,647.0459717171026,463.7257772739835,-14.033508627275964
684.2105263157894,141.8943650091235,0.6283185307179586,731.333514166808,752.3091296118396,568.9889351687204,-14.033508627275964
789.4736842105262,141.8943650091235,0.6283185307179586,836.5966720615447,857.5722875065763,674.2520930634573,-14.033508627275964
894.7368421052631,141.8943650091235,0.6283185307179586,941.8598299562816,962.8354454013132,779.5152509581942,-14.033508627275964
1000.0,141.8943650091235,0.6283185307179586,1047.1229878510185,1068.0986032960502,884.7784088529311,-14.033508627275964
-1000.0,144.04177092489587,0.6806784082777885,-957.8524839735994,-925.98587205924,-1116.1616439671602,-14.245889432132573
-894.7368421052631,144.04177092489587,0.6806784082777885,-852.5893260788625,-820.7227141645031,-1010.8984860724233,-14.245889432132573
-789.4736842105264,144.04177092489587,0.6806784082777885,-747.3261681841259,-715.4595562697665,-905.6353281776867,-14.245889432132573
-684.2105263157895,144.04177092489587,0.6806784082777885,-642.063010289389,-610.1963983750296,-800.3721702829498,-14.245889432132573
-578.9473684210527,144.04177092489587,0.6806784082777885,-536.7998523946522,-504.93324048029285,-695.109012388213,-14.245889432132573
-473.68421052631584,144.04177092489587,0.6806784082777885,-431.5366944999153,-399.6700825855559,-589.8458544934762,-14.245889432132573
-368.42105263157896,144.04177092489587,0.6806784082777885,-326.27353660517844,-294.40692469081904,-484.58269659873923,-14.245889432132573
-263.1578947368422,144.04177092489587,0.6806784082777885,-221.01037871044167,-189.14376679608228,-379.31953870400247,-14.245889432132573
-157.89473684210532,144.04177092489587,0.6806784082777885,-115.74722081570484,-83.88060890134545,-274.05638080926565,-14.245889432132573
-52.63157894736844,144.04177092489587,0.6806784082777885,-10.48406292096795,21.38254899339143,-168.79322291452877,-14.245889432132573
52.631578947368325,144.04177092489587,0.6806784082777885,94.77909497376879,126.64570688812819,-63.530065019792026,-14.245889432132573
157.8947368421052,144.04177092489587,0.6806784082777885,200.04225286850567,231.90886478286504,41.73309287494483,-14.245889432132573
263.1578947368421,144.04177092489587,0.6806784082777885,305.30541076324255,337.17202267760194,146.99625076968175,-14.245889432132573
368.42105263157896,144.04177092489587,0.6806784082777885,410.56856865797937,442.43518057233877,252.25940866441857,-14.245889432132573
473.6842105263156,144.04177092489587,0.6806784082777885,515.8317265527161,547.6983384670755,357.5225665591552,-14.245889432132573
578.9473684210525,144.04177092489587,0.6806784082777885,621.0948844474528,652.9614963618122,462.78572445389204,-14.245889432132573
684.2105263157894,144.04177092489587,0.6806784082777885,726.3580423421898,758.2246542565492,568.048882348629,-14.245889432132573
789.4736842105262,144.04177092489587,0.6806784082777885,831.6212002369266,863.487812151286,673.3120402433658,-14.245889432132573
894.7368421052631,144.04177092489587,0.6806784082777885,936.8843581316635,968.7509700460229,778.5751981381027,-14.245889432132573
1000.0,144.04177092489587,0.6806784082777885,1042.1475160264004,1074.0141279407599,883.8383560328396,-14.245889432132573
-1000.0,147.08091122426745,0.7330382858376183,-962.8898212369653,-919.6433954448944,-1117.46678331814,-14.546463747455038
-894.7368421052631,147.08091122426745,0.7330382858376183,-857.6266633422284,-814.3802375501575,-1012.2036254234031,-14.546463747455038
-789.4736842105264,147.08091122426745,0.7330382858376183,-752.3635054474918,-709.1170796554209,-906.9404675286664,-14.546463747455038
-684.2105263157895,147.08091122426745,0.7330382858376183,-647.1003475527549,-603.853921760684,-801.6773096339296,-14.546463747455038
-578.9473684210527,147.08091122426745,0.7330382858376183,-541.8371896580181,-498.5907638659472,-696.4141517391928,-14.546463747455038
-473.68421052631584,147.08091122426745,0.7330382858376183,-436.57403176328125,-393.3276059712103,-591.1509938444558,-14.546463747455038
-368.42105263157896,147.08091122426745,0.7330382858376183,-331.3108738685444,-288.0644480764734,-485.8878359497189,-14.546463747455038
-263.1578947368422,147.08091122426745,0.7330382858376183,-226.0477159738076,-182.80129018173665,-380.62467805498216,-14.546463747455038
-157.89473684210532,147.08091122426745,0.7330382858376183,-120.78455807907078,-77.53813228699983,-275.36152016024533,-14.546463747455038
-52.63157894736844,147.08091122426745,0.7330382858376183,-15.521400184333892,27.72502560773706,-170.09836226550846,-14.546463747455038
52.631578947368325,147.08091122426745,0.7330382858376183,89.74175771040285,132.98818350247382,-64.83520437077172,-14.546463747455038
157.8947368421052,147.08091122426745,0.7330382858376183,195.00491560513973,238.25134139721067,40.427953523965144,-14.546463747455038
263.1578947368421,147.08091122426745,0.7330382858376183,300.2680734998766,343.5144992919476,145.69111141870206,-14.546463747455038
368.42105263157896,147.08091122426745,0.7330382858376183,405.5312313946134,448.7776571866844,250.95426931343889,-14.546463747455038
473.6842105263156,147.08091122426745,0.7330382858376183,510.7943892893501,554.040815081421,356.21742720817554,-14.546463747455038
578.9473684210525,147.08091122426745,0.7330382858376183,616.057547184087,659.3039729761579,461.48058510291236,-14.546463747455038
684.2105263157894,147.08091122426745,0.7330382858376183,721.320705078824,764.5671308708949,566.7437429976493,-14.546463747455038
789.4736842105262,147.08091122426745,0.7330382858376183,826.5838629735607,869.8302887656316,672.006900892386,-14.546463747455038
894.7368421052631,147.08091122426745,0.7330382858376183,931.8470208682976,975.0934466603685,777.2700587871229,-14.546463747455038
1000.0,147.08091122426745,0.7330382858376183,1037.1101787630344,1080.3566045551054,882.5332166818598,-14.546463747455038
-1000.0,151.04204461402807,0.7853981633974483,-968.0810602514161,-912.7958348831394,-1119.1231048654442,-14.938224192596198
-894.7368421052631,151.04204461402807,0.7853981633974483,-862.8179023566793,-807.5326769884025,-1013.8599469707074,-14.938224192596198
-789.4736842105264,151.04204461402807,0.7853981633974483,-757.5547444619426,-702.2695190936658,-908.5967890759707,-14.938224192596198
-684.2105263157895,151.04204461402807,0.7853981633974483,-652.2915865672057,-597.006361198929,-803.3336311812338,-14.938224192596198
-578.9473684210527,151.04204461402807,0.7853981633974483,-547.028428672469,-491.74320330419215,-698.070473286497,-14.938224192596198
-473.68421052631584,151.04204461402807,0.7853981633974483,-441.76527077773204,-386.4800454094552,-592.8073153917601,-14.938224192596198
-368.42105263157896,151.04204461402807,0.7853981633974483,-336.50211288299516,-281.21688751471834,-487.5441574970232,-14.938224192596198
-263.1578947368422,151.04204461402807,0.7853981633974483,-231.23895498825837,-175.95372961998157,-382.28099960228644,-14.938224192596198
-157.89473684210532,151.04204461402807,0.7853981633974483,-125.97579709352155,-70.69057172524477,-277.0178417075496,-14.938224192596198
-52.63157894736844,151.04204461402807,0.7853981633974483,-20.71263919878467,34.57258616949212,-171.75468381281274,-14.938224192596198
52.631578947368325,151.04204461402807,0.7853981633974483,84.55051869595208,139.83574406422886,-66.49152591807598,-14.938224192596198
157.8947368421052,151.04204461402807,0.7853981633974483,189.81367659068894,245.0989019589657,38.77163197666087,-14.938224192596198
263.1578947368421,151.04204461402807,0.7853981633974483,295.0768344854258,350.36205985370265,144.03478987139778,-14.938224192596198
368.42105263157896,151.04204461402807,0.7853981633974483,400.33999238016264,455.62521774843947,249.2979477661346,-14.938224192596198
473.6842105263156,151.04204461402807,0.7853981633974483,505.6031502748993,560.8883756431761,354.56110566087125,-14.938224192596198
578.9473684210525,151.04204461402807,0.7853981633974483,610.8663081696361,666.1515335379129,459.82426355560807,-14.938224192596198
684.2105263157894,151.04204461402807,0.7853981633974483,716.1294660643731,771.4146914326499,565.0874214503451,-14.938224192596198
789.4736842105262,151.04204461402807,0.7853981633974483,821.3926239591099,876.6778493273866,670.3505793450818,-14.938224192596198
894.7368421052631,151.04204461402807,0.7853981633974483,926.6557818538467,981.9410072221235,775.6137372398186,-14.938224192596198
1000.0,151.04204461402807,0.7853981633974483,1031.9189397485836,1087.2041651168604,880.8768951345555,-14.938224192596198
-1000.0,155.95991694426363,0.8377580409572781,-973.5243716555954,-905.3673887792451,-1121.1082395651592,-15.4246071703118
-894.7368421052631,155.95991694426363,0.8377580409572781,-868.2612137608585,-800.1042308845082,-1015.8450816704224,-15.4246071703118
-789.4736842105264,155.95991694426363,0.8377580409572781,-762.9980558661218,-694.8410729897715,-910.5819237756857,-15.4246071703118
-684.2105263157895,155.95991694426363,0.8377580409572781,-657.734897971385,-589.5779150950347,-805.3187658809488,-15.4246071703118
