,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_19
40,0.23542711,-0.3247012669620378,-0.32250785546357325,-0.32251029141443477,-0.3462424239011226,-0.3086817116202956,-0.3317267810476414,-0.3319842814744055,-0.33681538850705506,-0.3366798039097252,-0.3505334478384365,-0.3396061994116019,-0.3462379394860861,-0.34636155278943714,-0.34655111813988054,-0.34926802192986833
41,0.23994973,-0.3176736414193896,-0.31551709403347145,-0.31551950960421904,-0.3384879483356059,-0.301383508958208,-0.3230631066162905,-0.32332348548336676,-0.32817805385027926,-0.3280424692529494,-0.3423595680314822,-0.3317385582218051,-0.3380517840403607,-0.33816372873626827,-0.3383351768139627,-0.34108936184093747
42,0.24447234,-0.31064603141557834,-0.30852634806069623,-0.30852874325137475,-0.3307462647429437,-0.29408119646926767,-0.3144168024420664,-0.31467877371696645,-0.31954354367357174,-0.31940795907624187,-0.33415823095061165,-0.32384973793177446,-0.3298279657822195,-0.3299286961939695,-0.3300827535213423,-0.33287106263495436
43,0.24899496,-0.3036184058729301,-0.3015355866305945,-0.3015379614411589,-0.3230173228487613,-0.2867747035168437,-0.3057883257588396,-0.3060509948062048,-0.31091288046190174,-0.310777295864572,-0.32592954944765706,-0.31594056537589527,-0.3215678691881914,-0.3216578543170896,-0.32179527021706245,-0.3246144835357032
44,0.25351757,-0.29659079586911885,-0.2945448406578193,-0.2945471950883146,-0.31530114081121796,-0.2794640252008658,-0.2971782047292262,-0.2974410458931867,-0.3022871604956523,-0.3021515758983225,-0.317673761555665,-0.3080119484597372,-0.3132730076125903,-0.3133527307173394,-0.31347427663257516,-0.31632111350278463
45,0.2580402,-0.28956315478763356,-0.287554063770391,-0.2875563978207272,-0.30759765148549023,-0.2721490770482504,-0.28858686669655553,-0.2888497003757479,-0.29366738144466686,-0.29353179684733705,-0.3093910685534812,-0.3000647182209769,-0.3049448571982753,-0.30501481513525197,-0.30512128357680024,-0.3079924053227526
46,0.26256278,-0.28253559140033363,-0.2805633641695955,-0.28056567783999786,-0.29990695799256273,-0.26482993772158364,-0.28001492307497655,-0.28027789235994494,-0.285054727570008,-0.2849191429726782,-0.3010819114182425,-0.292099891832625,-0.29658513119591556,-0.2966458340581647,-0.2967380380149594,-0.2996300500643434
47,0.26708543,-0.27550791924117407,-0.273572556367514,-0.27357484965766715,-0.2922288403882775,-0.2575063798837429,-0.27146261927807636,-0.2717261662651817,-0.2764500166816367,-0.2763144320843069,-0.2927464402341466,-0.2841181616861791,-0.28819524258595647,-0.2882472127146308,-0.28832598409484794,-0.2912354396953495
48,0.27160805,-0.2684802936985258,-0.26658179493741224,-0.2665840678474513,-0.28456345266207483,-0.2501785339290373,-0.26293061134344675,-0.2631954531845306,-0.2678544800982823,-0.2677188955009524,-0.2843852696456837,-0.27612061726018927,-0.27977706047923595,-0.2798208322790221,-0.27988702158967793,-0.2828104238957875
49,0.27613065,-0.2614526992335517,-0.25959106442196356,-0.25959331695197874,-0.27691076172340867,-0.24284635401627425,-0.2544193405472236,-0.2546864453568653,-0.25926913358973763,-0.25913354899240776,-0.2759988738826183,-0.26810816325115316,-0.27133229763720296,-0.2713684166969574,-0.27142289165257305,-0.27435669750528746
50,0.28065327,-0.2544250736909034,-0.2526003029918618,-0.25260253514176284,-0.2692706839748183,-0.2355097475039702,-0.24592918575375294,-0.2461997484907466,-0.2506949294509894,-0.25055934485365955,-0.2675877342182221,-0.2600816593452592,-0.26286265498054884,-0.26289167735572094,-0.262935321737133,-0.2658759451369378
51,0.2851759,-0.24739743260941804,-0.24560952610443348,-0.2456117378741754,-0.2616432205394524,-0.2281687048544691,-0.23746061361603937,-0.2377360319502484,-0.2421329076061906,-0.24199732300886073,-0.25915248904482957,-0.2520420616643585,-0.25436996896437597,-0.2543924605653827,-0.2544261732398589,-0.25736998888513896
52,0.28969848,-0.24036986922211817,-0.23861882650363803,-0.23862101789344614,-0.2540284565627407,-0.22082330004508222,-0.22901417724720646,-0.22929602746727623,-0.23358419426612248,-0.2334486096687926,-0.25069393651853844,-0.24399042301291496,-0.24585621038377053,-0.24587274631050582,-0.24589744016716675,-0.2488407874039686
